"uuid","label"
"7d1b71b4-537a-3eee-a4e6-25006e049eb3","AdmEvent::Node"
"98712a53-0503-3983-b2aa-ec439a1f3761","AdmEvent::Node"
"1fda7f83-ab3b-32be-90cf-f810a0dfc057","AdmEvent::Node"
"3d7e930c-353d-349d-a65e-0f0fd751ac76","AdmEvent::Node"
"02f9aa4e-9acd-3c6e-a541-e51b13bc7382","AdmEvent::Node"
"8c4560f6-2e7c-3483-b8a9-12b020e9c96c","AdmEvent::Node"
"4eb61d62-b189-332a-a956-dfb4da419c0b","AdmEvent::Node"
"40b7b70b-9d36-3f67-bb82-f26a7f01eb98","AdmFileObject::Node"
"baa58fae-4d78-3dcb-ab94-62c890bc8759","AdmEvent::Node"
"3c14e035-d329-3b7d-a486-90dbbe05ea94","AdmEvent::Node"
"257d3a4f-1cd6-3b76-868b-69a668070bf6","AdmEvent::Node"
"62d24722-7411-3801-8a83-7226e3d6283b","AdmEvent::Node"
"71258369-0692-37be-9890-eb1ce88fbd97","AdmEvent::Node"
"36941a83-49fc-3a44-bccd-92eb24e0f1f9","AdmEvent::Node"
"743abf99-dd72-31f8-a099-d8c1ea499e8d","AdmEvent::Node"
"ca03cd24-013b-36ee-aae1-75edf9e7b6bf","AdmEvent::Node"
"b09a0c0b-ebdc-375e-8511-14d6a33bf3e1","AdmEvent::Node"
"3d913f19-5103-3274-b87a-8210972746c0","AdmEvent::Node"
"02840876-16c3-3758-a78e-dc346aaaedbd","AdmEvent::Node"
"9c1eb4f3-ff1b-399c-b1b4-330cb0160052","AdmEvent::Node"
"c777a92d-d6b9-3a27-9b8c-a362a9adf5ce","AdmEvent::Node"
